IN3,IN2,IN1,IN0,PP,PG,VP,VG,R4,Slope,Anomaly,AffectedComponent,Situation,OperationalScenario,CombinedAffectedComponent,CombinedSituation 
0,0,1,1,0,1,0,0,1767,0.15625,No,None,Normal,Normal,None,Normal
0,1,1,1,0,0,0,0,9855,-0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,0.0425531914893617,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.020618556701030927,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9858,0.010309278350515464,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9858,0.030927835051546393,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9852,-0.061855670103092786,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.041237113402061855,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.02040816326530612,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9853,-0.0196078431372549,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.019801980198019802,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9858,0.0297029702970297,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,-0.009900990099009901,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.029411764705882353,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,0.0297029702970297,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0196078431372549,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9858,0.0297029702970297,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.041237113402061855,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.020618556701030927,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9858,0.031914893617021274,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9858,0.031578947368421054,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,-0.010638297872340425,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.031914893617021274,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.031914893617021274,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.03225806451612903,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9858,0.010638297872340425,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9858,0.031914893617021274,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9858,0.03225806451612903,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.031914893617021274,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,-0.010638297872340425,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.031914893617021274,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.021505376344086023,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9858,0.03225806451612903,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.02040816326530612,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9858,0.01020408163265306,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.02040816326530612,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9852,-0.04950495049504951,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,-0.00980392156862745,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9852,-0.04950495049504951,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9852,-0.049019607843137254,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9852,-0.052083333333333336,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.030927835051546393,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9855,-0.020618556701030927,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9848,-0.0425531914893617,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9852,-0.05319148936170213,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9857,0.05319148936170213,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,-0.053763440860215055,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9846,-0.06382978723404255,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9852,-0.05319148936170213,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9846,-0.11702127659574468,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,-0.0851063829787234,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,-0.08421052631578947,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,-0.08421052631578947,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9846,-0.021052631578947368,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,-0.05319148936170213,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,-0.10309278350515463,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9853,0.061855670103092786,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.010416666666666666,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,-0.05154639175257732,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.010416666666666666,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.009900990099009901,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,-0.06060606060606061,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9849,0.021505376344086023,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9848,0.010638297872340425,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9848,0.010638297872340425,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9848,0.010638297872340425,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9847,-0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,0,0,0,0,9846,-0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9847,0.0,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9849,0.02127659574468085,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9847,-0.010638297872340425,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9847,-0.010638297872340425,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9865,0.1935483870967742,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9918,0.7553191489361702,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9892,0.4787234042553192,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9816,-0.32978723404255317,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9957,1.1702127659574468,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9908,0.6666666666666666,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9956,1.1595744680851063,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9915,0.673469387755102,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9886,0.4020618556701031,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9886,0.3979591836734694,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9842,-0.23469387755102042,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9855,-0.6428571428571429,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9816,-0.7755102040816326,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9851,0.36082474226804123,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9862,-0.9693877551020408,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,1,1,1,1,0,0,0,9822,-0.8775510204081632,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9816,-1.386138613861386,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9866,-0.5,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9765,-1.2346938775510203,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9720,-1.6938775510204083,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9719,-1.2551020408163265,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9720,-1.3917525773195876,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9728,-0.8979591836734694,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9726,-1.2755102040816326,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9747,-1.1734693877551021,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9785,-0.36633663366336633,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9724,-0.9484536082474226,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9671,-2.0103092783505154,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9642,-1.268041237113402,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9710,-0.10309278350515463,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9670,-0.5051546391752577,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9652,-0.7010309278350515,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9666,-0.6391752577319587,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9650,-0.7835051546391752,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9658,-0.9270833333333334,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9627,-1.6808510638297873,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9650,-0.7872340425531915,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9652,-0.20212765957446807,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9612,-0.3191489361702128,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9619,-0.978494623655914,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9612,-0.6170212765957447,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9604,-0.5106382978723404,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9647,-0.20430107526881722,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9598,-0.5531914893617021,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9627,-0.32978723404255317,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9638,0.11702127659574468,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9584,-0.7021276595744681,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9573,-0.8494623655913979,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9583,-0.30851063829787234,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9554,-0.6914893617021277,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9540,-0.7741935483870968,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9534,-0.7446808510638298,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9500,-1.5638297872340425,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9477,-1.2872340425531914,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9482,-1.5425531914893618,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9486,-1.6344086021505377,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9484,-1.0638297872340425,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
0,0,1,1,1,0,0,0,9459,-1.2127659574468086,Yes,Untrasounder Sensor,Plastic bag,Accident/Sabotage,Untrasounder Sensor,Plastic bag
